,transaction_id,customer_id,Preferred Cusine,age,dish,Qty,price_for_1,number_of_stayers,check_in_date,check_out_date,order_time,booked_through_points
7394,3225253,7485,Multi,56,Idli,2,75,2,2024-08-17 00:00:00,2024-08-22 15:47:51,2024-08-20 19:53:04,0
7395,13771861,7486,South Indian,25,Vanilla Ice Cream,3,120,2,2024-08-28 00:00:00,2024-08-30 06:41:43,2024-08-28 11:12:25,0
7396,15556442,7487,Multi,51,Idli,2,75,2,2023-11-19 00:00:00,2023-11-25 13:12:38,2023-11-23 14:18:09,0
7397,16511678,7488,North Indian,31,Breakfast thali,1,500,1,2024-09-02 00:00:00,2024-09-05 15:31:22,2024-09-03 07:59:38,1
7398,14951933,7489,Multi,26,Masala Chai,2,80,2,2024-06-15 00:00:00,2024-06-18 18:59:50,2024-06-17 14:25:18,0
7399,9720471,7490,South Indian,20,Utthappam,1,150,1,2023-06-11 00:00:00,2023-06-17 01:44:07,2023-06-13 13:34:58,0
7400,4149843,7491,South Indian,47,Breakfast thali,3,500,3,2024-05-23 00:00:00,2024-05-25 16:00:18,2024-05-24 08:58:12,1
7401,4349711,7492,North Indian,22,Masala Dosa,2,150,1,2024-01-18 00:00:00,2024-01-23 13:25:37,2024-01-21 20:33:54,0
7402,10217921,7493,South Indian,41,Utthappam,2,150,1,2024-01-09 00:00:00,2024-01-11 05:03:31,2024-01-10 23:53:44,0
7403,8650580,7494,Multi,24,Filter Coffee,2,80,2,2024-06-30 00:00:00,2024-07-03 13:48:38,2024-07-03 00:42:43,0
7404,9056259,7495,North Indian,48,South Indian Thali,1,500,1,2024-06-03 00:00:00,2024-06-08 21:52:39,2024-06-07 22:23:22,1
7405,14258043,7496,North Indian,27,Filter Coffee,1,80,1,2024-07-28 00:00:00,2024-07-30 22:12:34,2024-07-30 14:44:49,0
7406,14140564,7497,Multi,25,Breakfast thali,3,500,3,2024-03-06 00:00:00,2024-03-07 11:02:43,2024-03-06 10:54:30,0
7407,12784316,7498,South Indian,26,Chinese Noodles,2,300,2,2024-06-18 00:00:00,2024-06-22 03:10:23,2024-06-19 13:04:56,0
7408,9753741,7499,South Indian,25,Chinese Noodles,2,300,1,2023-04-03 00:00:00,2023-04-05 16:47:00,2023-04-05 14:00:10,0
7409,2664908,7500,North Indian,25,Masala Dosa,1,150,1,2023-11-14 00:00:00,2023-11-17 02:16:53,2023-11-15 16:47:30,0
7410,7400341,7501,North Indian,25,South Indian Thali,1,500,1,2024-11-30 00:00:00,2024-12-04 23:01:32,2024-12-02 13:30:31,0
7411,5840176,7502,Multi,51,Filter Coffee,1,80,1,2024-09-30 00:00:00,2024-10-03 13:06:41,2024-10-02 04:09:57,0
7412,3450072,7503,South Indian,60,South Indian Thali,1,500,1,2024-06-09 00:00:00,2024-06-10 18:03:12,2024-06-09 10:26:45,1
7413,13550089,7504,North Indian,28,Idli,2,75,1,2023-02-10 00:00:00,2023-02-12 05:28:47,2023-02-11 22:19:52,0
7414,7598816,7505,South Indian,45,Palak Paneer,1,250,1,2024-04-25 00:00:00,2024-04-27 17:56:20,2024-04-27 08:10:37,0
7415,1486243,7506,Multi,46,Roti Curry,1,100,1,2024-03-20 00:00:00,2024-03-25 03:51:05,2024-03-23 14:48:57,0
7416,14049989,7507,Multi,51,Masala Dosa,2,150,1,2023-04-04 00:00:00,2023-04-08 21:31:10,2023-04-05 23:54:22,0
7417,3061216,7508,Multi,26,Masala Chai,2,80,1,2024-07-15 00:00:00,2024-07-15 23:32:16,2024-07-15 05:05:36,0
7418,808213,7509,North Indian,55,Breakfast thali,2,500,1,2023-08-07 00:00:00,2023-08-10 04:27:27,2023-08-08 04:35:33,1
7419,3606296,7510,Multi,24,North Indian Thali,3,600,2,2024-06-06 00:00:00,2024-06-09 07:17:40,2024-06-07 17:26:58,0
7420,9601456,7511,South Indian,34,Palak Paneer,3,250,2,2024-11-14 00:00:00,2024-11-16 20:04:42,2024-11-14 23:18:02,0
7421,4260066,7512,Multi,18,Utthappam,2,150,2,2023-09-28 00:00:00,2023-10-03 16:30:37,2023-10-02 02:43:45,0
7422,13025961,7513,Multi,55,Utthappam,2,150,2,2024-06-28 00:00:00,2024-06-30 05:22:01,2024-06-29 06:35:13,0
7423,4898448,7514,South Indian,45,Chocolate Cake,1,200,1,2024-11-24 00:00:00,2024-11-25 15:06:55,2024-11-24 17:55:44,0
7424,9900441,7515,North Indian,40,Filter Coffee,1,80,1,2024-04-25 00:00:00,2024-04-30 22:46:32,2024-04-28 11:39:14,0
7425,784648,7516,Multi,34,Masala Dosa,2,150,1,2023-12-23 00:00:00,2023-12-26 04:35:53,2023-12-23 21:47:43,0
7426,15332285,7517,North Indian,45,Filter Coffee,1,80,1,2023-05-17 00:00:00,2023-05-19 14:43:11,2023-05-17 14:03:13,0
7427,6691057,7518,Multi,55,North Indian Thali,2,600,2,2023-03-05 00:00:00,2023-03-09 18:28:07,2023-03-06 22:14:56,1
7428,4888885,7519,North Indian,36,Chinese Noodles,1,250,1,2024-09-21 00:00:00,2024-09-23 06:00:13,2024-09-21 19:26:20,0
7429,6865227,7520,Multi,20,Idli,1,75,1,2024-05-02 00:00:00,2024-05-07 21:20:29,2024-05-04 09:13:35,0
7430,14590378,7521,South Indian,32,Chinese Noodles,1,300,1,2024-06-11 00:00:00,2024-06-14 01:18:45,2024-06-12 18:40:44,0
7431,5556373,7522,North Indian,23,Utthappam,2,150,1,2024-09-17 00:00:00,2024-09-18 18:37:31,2024-09-18 03:57:44,0
7432,12755044,7523,North Indian,24,South Indian Thali,4,500,3,2024-06-06 00:00:00,2024-06-07 23:05:20,2024-06-06 05:50:53,1
7433,16414718,7524,North Indian,33,Idli,1,75,1,2024-01-12 00:00:00,2024-01-18 03:11:24,2024-01-15 13:56:26,0
7434,4819053,7525,North Indian,29,Pasta,3,320,2,2023-12-23 00:00:00,2023-12-25 19:14:24,2023-12-23 09:48:24,0
7435,15583471,7526,South Indian,46,Utthappam,3,150,3,2024-07-10 00:00:00,2024-07-13 05:37:52,2024-07-10 15:50:43,0
7436,13756142,7527,South Indian,25,Idli,2,75,1,2023-03-09 00:00:00,2023-03-12 14:05:15,2023-03-10 04:24:53,0
7437,8495404,7528,Multi,51,Roti Curry,1,100,1,2023-07-26 00:00:00,2023-07-29 17:09:23,2023-07-27 15:11:08,0
7438,5976502,7529,North Indian,28,Masala Chai,1,80,1,2024-11-06 00:00:00,2024-11-09 04:47:50,2024-11-07 19:32:55,0
7439,16675087,7530,North Indian,27,Chocolate Cake,2,200,2,2024-07-28 00:00:00,2024-07-30 02:45:18,2024-07-29 11:48:14,1
7440,2281601,7531,South Indian,23,Breakfast thali,3,500,2,2023-12-17 00:00:00,2023-12-20 19:02:33,2023-12-17 04:10:25,1
7441,10733073,7532,Multi,22,Filter Coffee,2,80,2,2024-05-19 00:00:00,2024-05-22 18:35:56,2024-05-19 20:15:12,0
7442,686755,7533,Multi,49,Masala Dosa,3,150,2,2024-11-24 00:00:00,2024-11-26 20:16:33,2024-11-24 17:01:53,0
7443,16151124,7534,North Indian,34,Chocolate Cake,1,200,1,2024-09-12 00:00:00,2024-09-16 01:52:31,2024-09-12 14:15:08,0
7444,2772563,7535,South Indian,27,Chinese Noodles,1,300,1,2024-09-29 00:00:00,2024-10-01 01:36:30,2024-09-29 12:19:35,0
7445,9726432,7536,South Indian,27,Masala Dosa,2,150,2,2023-07-15 00:00:00,2023-07-16 19:54:06,2023-07-16 00:01:31,0
7446,12254335,7537,South Indian,50,Vanilla Ice Cream,1,120,1,2023-12-21 00:00:00,2023-12-22 20:16:08,2023-12-21 15:34:54,0
7447,6714019,7538,South Indian,50,Palak Paneer,2,250,3,2024-06-03 00:00:00,2024-06-09 05:59:49,2024-06-06 23:53:16,0
7448,3337336,7539,South Indian,50,Utthappam,1,150,1,2024-01-01 00:00:00,2024-01-04 21:06:35,2024-01-02 23:45:34,0
7449,4158077,7540,South Indian,41,Idli,1,75,1,2023-05-25 00:00:00,2023-05-26 11:25:25,2023-05-25 03:41:15,0
7450,5146275,7541,Multi,55,Vanilla Ice Cream,1,120,1,2024-06-09 00:00:00,2024-06-11 19:37:49,2024-06-10 08:43:15,0
7451,10149377,7542,Multi,28,Palak Paneer,2,250,1,2023-08-07 00:00:00,2023-08-09 08:23:51,2023-08-08 15:40:50,0
7452,3525228,7543,North Indian,57,South Indian Thali,1,500,1,2023-03-28 00:00:00,2023-04-01 09:57:00,2023-03-30 09:36:53,1
7453,7613548,7544,North Indian,28,Idli,3,75,3,2024-02-23 00:00:00,2024-02-27 07:24:34,2024-02-23 21:03:16,1
7454,7301643,7545,North Indian,21,North Indian Thali,2,600,1,2023-05-16 00:00:00,2023-05-18 19:08:57,2023-05-17 10:25:14,1
7455,7041004,7546,South Indian,26,Idli,1,75,1,2024-07-29 00:00:00,2024-07-31 20:23:34,2024-07-31 07:17:25,0
7456,9342721,7547,North Indian,42,Filter Coffee,1,80,1,2024-02-21 00:00:00,2024-02-22 20:12:42,2024-02-22 03:19:16,0
7457,5300218,7548,North Indian,20,Chinese Noodles,2,300,2,2023-11-18 00:00:00,2023-11-22 06:02:59,2023-11-20 11:59:11,0
7458,8812281,7549,South Indian,29,Chinese Noodles,1,300,2,2024-11-04 00:00:00,2024-11-06 16:39:19,2024-11-05 00:52:30,0
7459,5554107,7550,Multi,31,Filter Coffee,2,80,2,2023-06-01 00:00:00,2023-06-03 11:39:35,2023-06-01 11:22:12,0
7460,15047064,7551,Multi,21,Roti Curry,1,100,1,2024-02-06 00:00:00,2024-02-08 20:37:00,2024-02-07 04:39:32,0
7461,7364961,7552,Multi,21,Chinese Noodles,2,250,2,2024-09-19 00:00:00,2024-09-23 05:09:37,2024-09-22 20:23:06,1
7462,2160689,7553,Multi,30,Pasta,1,320,2,2024-06-10 00:00:00,2024-06-13 17:51:23,2024-06-13 04:33:23,0
7463,16655130,7554,North Indian,26,Filter Coffee,2,80,1,2024-02-03 00:00:00,2024-02-05 01:21:01,2024-02-03 05:41:01,0
7464,7739990,7555,North Indian,35,Utthappam,2,150,1,2023-09-09 00:00:00,2023-09-11 11:59:37,2023-09-11 06:31:49,0
7465,5252567,7556,South Indian,41,Masala Chai,1,80,1,2023-11-29 00:00:00,2023-12-02 17:48:38,2023-12-01 19:09:52,0
7466,2624197,7557,Multi,29,Chocolate Cake,2,200,1,2023-03-27 00:00:00,2023-03-29 18:57:40,2023-03-28 16:00:23,1
7467,15259051,7558,Multi,19,Idli,2,75,2,2024-09-12 00:00:00,2024-09-15 12:31:40,2024-09-13 05:07:41,0
7468,4945354,7559,North Indian,32,Palak Paneer,2,250,2,2024-03-29 00:00:00,2024-03-31 18:04:54,2024-03-29 22:31:32,0
7469,6012667,7560,North Indian,26,Aloo Paratha,3,200,3,2024-07-27 00:00:00,2024-07-29 05:55:38,2024-07-27 03:52:13,1
7470,9792095,7561,Multi,31,Aloo Paratha,2,200,2,2023-11-19 00:00:00,2023-11-20 21:37:04,2023-11-19 17:26:13,0
7471,2012817,7562,Multi,53,Aloo Paratha,2,200,3,2023-09-28 00:00:00,2023-10-02 05:43:23,2023-09-29 11:19:32,0
7472,1755157,7563,Multi,28,Chinese Noodles,1,300,1,2024-01-29 00:00:00,2024-01-30 09:22:39,2024-01-29 16:27:16,0
7473,14661367,7564,South Indian,46,Chocolate Cake,3,200,3,2023-01-19 00:00:00,2023-01-22 15:02:47,2023-01-19 14:07:06,0
7474,11236671,7565,Multi,57,Roti Curry,1,100,1,2023-06-28 00:00:00,2023-07-02 16:19:37,2023-06-30 09:28:03,0
7475,7168784,7566,Multi,48,North Indian Thali,1,600,1,2024-11-25 00:00:00,2024-11-27 19:28:13,2024-11-26 04:38:46,0
7476,239764,7567,South Indian,21,Idli,2,75,2,2024-03-05 00:00:00,2024-03-08 06:15:07,2024-03-05 22:43:35,0
7477,11559675,7568,South Indian,30,Utthappam,3,150,3,2024-04-22 00:00:00,2024-04-27 04:19:53,2024-04-23 12:04:34,0
7478,1207314,7569,North Indian,21,Idli,1,75,1,2023-12-27 00:00:00,2023-12-28 22:34:56,2023-12-27 07:43:13,0
7479,179126,7570,North Indian,23,Filter Coffee,1,80,1,2024-12-06 00:00:00,2024-12-10 09:15:29,2024-12-07 03:19:13,0
7480,1901416,7571,North Indian,39,Filter Coffee,2,80,3,2023-12-05 00:00:00,2023-12-07 04:43:10,2023-12-05 10:13:34,0
7481,14944197,7572,Multi,35,Vanilla Ice Cream,2,120,2,2023-08-04 00:00:00,2023-08-06 17:07:49,2023-08-04 11:32:26,0
7482,11253321,7573,Multi,29,Masala Dosa,1,150,1,2023-10-08 00:00:00,2023-10-10 06:54:03,2023-10-09 11:47:08,0
7483,16070135,7574,South Indian,25,Roti Curry,1,100,1,2023-09-11 00:00:00,2023-09-15 05:00:11,2023-09-13 20:06:38,1
7484,7555086,7575,North Indian,39,Palak Paneer,1,250,1,2024-01-30 00:00:00,2024-02-07 14:51:47,2024-02-02 21:38:44,0
7485,7542982,7576,South Indian,32,Filter Coffee,1,80,1,2024-04-02 00:00:00,2024-04-04 04:36:16,2024-04-02 21:53:46,0
7486,15571424,7577,South Indian,28,Idli,2,75,1,2024-10-18 00:00:00,2024-10-20 19:14:16,2024-10-19 07:59:11,0
7487,14564193,7578,South Indian,47,Utthappam,1,150,1,2024-08-08 00:00:00,2024-08-10 13:11:50,2024-08-09 00:36:42,0
7488,438374,7579,South Indian,46,Vanilla Ice Cream,1,120,1,2024-03-13 00:00:00,2024-03-16 09:27:06,2024-03-15 08:17:10,0
7489,10051634,7580,North Indian,33,Roti Curry,1,100,1,2023-06-22 00:00:00,2023-06-24 12:48:53,2023-06-22 11:46:37,0
7490,4113356,7581,Multi,45,North Indian Thali,2,600,1,2024-03-21 00:00:00,2024-03-23 14:54:09,2024-03-22 00:37:43,1
7491,15603537,7582,Multi,52,Utthappam,1,150,1,2024-04-16 00:00:00,2024-04-18 14:12:33,2024-04-17 08:34:22,0
7492,4736091,7583,North Indian,22,Chinese Noodles,1,300,1,2024-08-23 00:00:00,2024-08-28 18:29:35,2024-08-25 00:21:14,0
7493,319429,7584,North Indian,34,Chocolate Cake,2,200,2,2024-12-13 00:00:00,2024-12-15 13:37:48,2024-12-13 13:48:54,0
7494,140366,7585,Multi,54,North Indian Thali,4,600,3,2024-06-09 00:00:00,2024-06-10 14:03:05,2024-06-09 18:45:55,1
7495,13810599,7586,Multi,26,Chinese Noodles,2,250,2,2024-05-18 00:00:00,2024-05-20 01:56:01,2024-05-19 01:58:22,0
7496,1088911,7587,North Indian,23,Palak Paneer,2,250,2,2024-08-02 00:00:00,2024-08-04 04:47:23,2024-08-03 17:07:13,0
7497,14154666,7588,South Indian,42,Filter Coffee,2,80,1,2023-09-13 00:00:00,2023-09-15 00:14:35,2023-09-14 02:35:57,0
7498,1477450,7589,South Indian,30,Filter Coffee,1,80,1,2024-03-23 00:00:00,2024-03-27 08:15:22,2024-03-24 03:51:15,0
7499,10443830,7590,Multi,23,Idli,1,75,1,2023-05-24 00:00:00,2023-05-26 23:58:07,2023-05-25 21:05:41,0
7500,5604014,7591,Multi,26,Breakfast thali,2,500,2,2023-12-06 00:00:00,2023-12-08 03:48:40,2023-12-07 03:29:08,1
7501,13900624,7592,South Indian,21,Masala Dosa,1,150,1,2023-01-01 00:00:00,2023-01-04 01:42:54,2023-01-03 00:40:12,0
7502,5756723,7593,South Indian,54,Filter Coffee,1,80,2,2024-08-30 00:00:00,2024-09-03 09:03:29,2024-08-30 19:57:56,0
7503,15429517,7594,Multi,48,North Indian Thali,1,600,1,2024-02-24 00:00:00,2024-02-26 21:42:56,2024-02-24 22:39:49,1
7504,8113301,7595,South Indian,44,Idli,1,75,1,2023-03-03 00:00:00,2023-03-04 20:12:59,2023-03-03 05:43:31,0
7505,649232,7596,North Indian,40,Vanilla Ice Cream,2,120,1,2023-09-26 00:00:00,2023-09-28 10:25:35,2023-09-27 07:12:42,0
7506,5468582,7597,South Indian,51,Filter Coffee,1,80,1,2024-08-24 00:00:00,2024-08-29 21:32:35,2024-08-26 12:26:39,0
7507,10970420,7598,North Indian,26,Vanilla Ice Cream,1,120,1,2024-05-05 00:00:00,2024-05-07 13:01:55,2024-05-06 03:27:17,0
7508,14077413,7599,South Indian,30,Palak Paneer,2,250,1,2023-07-12 00:00:00,2023-07-14 02:36:00,2023-07-14 00:08:23,0
7509,9978835,7600,South Indian,23,Masala Dosa,1,150,1,2023-12-30 00:00:00,2024-01-04 03:02:22,2024-01-01 15:07:35,0
7510,8180489,7601,Multi,58,Filter Coffee,1,80,2,2024-07-26 00:00:00,2024-07-28 11:27:36,2024-07-26 06:33:19,1
7511,14977933,7602,North Indian,27,South Indian Thali,1,500,1,2023-10-03 00:00:00,2023-10-04 10:51:21,2023-10-03 08:21:47,0
7512,14137392,7603,South Indian,26,North Indian Thali,1,600,1,2024-05-13 00:00:00,2024-05-15 09:41:00,2024-05-14 16:24:13,1
7513,5223910,7604,North Indian,27,Utthappam,2,150,2,2023-08-17 00:00:00,2023-08-19 22:32:09,2023-08-18 04:44:10,0
7514,14732842,7605,South Indian,29,Idli,1,75,1,2023-07-23 00:00:00,2023-07-25 00:19:43,2023-07-23 12:56:45,0
7515,14637252,7606,Multi,22,Idli,1,75,2,2023-07-19 00:00:00,2023-07-20 12:35:39,2023-07-20 07:44:59,0
7516,15766473,7607,Multi,35,Masala Dosa,1,150,1,2024-08-08 00:00:00,2024-08-11 21:48:48,2024-08-08 23:58:03,0
7517,285627,7608,North Indian,36,Idli,2,75,1,2023-01-01 00:00:00,2023-01-03 18:15:20,2023-01-02 13:43:27,0
7518,5835600,7609,North Indian,39,Palak Paneer,1,250,1,2024-06-05 00:00:00,2024-06-07 11:32:33,2024-06-06 01:09:22,1
7519,10303760,7610,North Indian,28,Masala Dosa,3,150,3,2024-04-13 00:00:00,2024-04-16 11:01:41,2024-04-14 16:45:54,0
7520,6283027,7611,South Indian,34,Breakfast thali,2,500,1,2024-04-22 00:00:00,2024-04-23 14:44:51,2024-04-22 10:52:47,1
7521,12005254,7612,North Indian,32,Palak Paneer,2,250,1,2023-09-28 00:00:00,2023-09-30 19:02:41,2023-09-28 19:39:06,0
7522,8907882,7613,North Indian,21,Chinese Noodles,1,300,1,2024-12-15 00:00:00,2024-12-20 22:52:51,2024-12-18 15:23:31,0
7523,6437187,7614,North Indian,47,Palak Paneer,3,250,3,2024-11-05 00:00:00,2024-11-07 05:57:09,2024-11-06 06:20:46,0
7524,3434023,7615,South Indian,34,Chocolate Cake,2,200,1,2023-04-10 00:00:00,2023-04-12 19:05:36,2023-04-12 15:40:15,0
7525,11526167,7616,North Indian,42,Masala Dosa,2,150,1,2023-04-28 00:00:00,2023-04-30 09:37:34,2023-04-28 12:51:07,0
7526,4710871,7617,North Indian,34,Idli,2,75,1,2024-01-07 00:00:00,2024-01-08 14:05:20,2024-01-07 11:22:12,0
7527,980186,7618,Multi,46,Palak Paneer,2,250,1,2024-05-21 00:00:00,2024-05-24 22:06:52,2024-05-22 19:28:43,0
7528,12662994,7619,Multi,56,Palak Paneer,2,250,2,2024-11-21 00:00:00,2024-11-23 09:29:04,2024-11-22 12:15:18,0
7529,1700038,7620,Multi,25,Masala Dosa,2,150,2,2024-01-08 00:00:00,2024-01-10 13:22:46,2024-01-08 17:10:58,0
7530,14947534,7621,North Indian,26,Masala Dosa,1,150,2,2024-02-22 00:00:00,2024-02-28 08:25:35,2024-02-23 18:02:33,0
7531,520956,7622,Multi,23,Idli,1,75,1,2023-06-03 00:00:00,2023-06-09 14:46:18,2023-06-06 10:17:50,0
7532,1274195,7623,Multi,19,Pasta,1,320,1,2024-06-17 00:00:00,2024-06-20 12:05:54,2024-06-19 01:45:10,0
7533,6118969,7624,South Indian,46,Chinese Noodles,1,300,1,2024-04-22 00:00:00,2024-04-24 04:15:30,2024-04-23 13:48:06,1
7534,11245818,7625,North Indian,54,Chinese Noodles,2,300,3,2024-06-07 00:00:00,2024-06-09 20:36:51,2024-06-08 05:54:38,0
7535,5268879,7626,South Indian,39,Breakfast thali,1,500,1,2023-07-23 00:00:00,2023-07-24 10:56:17,2023-07-23 14:04:01,1
7536,16184530,7627,South Indian,52,Chinese Noodles,2,300,1,2024-02-18 00:00:00,2024-02-20 19:35:22,2024-02-19 12:54:15,1
7537,1493133,7628,North Indian,42,Utthappam,1,150,1,2024-12-15 00:00:00,2024-12-17 12:59:53,2024-12-16 11:10:56,0
7538,8973317,7629,North Indian,31,North Indian Thali,1,600,2,2024-08-15 00:00:00,2024-08-17 20:05:21,2024-08-15 23:31:40,1
7539,15765694,7630,North Indian,25,Idli,2,75,2,2023-06-24 00:00:00,2023-06-27 04:51:18,2023-06-26 19:55:02,0
7540,6508363,7631,Multi,21,Idli,3,75,3,2024-05-28 00:00:00,2024-06-02 05:27:34,2024-05-29 12:03:32,0
7541,14813824,7632,Multi,22,Breakfast thali,3,500,3,2024-02-15 00:00:00,2024-02-20 11:41:05,2024-02-16 02:51:42,1
7542,14930213,7633,South Indian,22,Roti Curry,1,100,1,2024-08-15 00:00:00,2024-08-16 21:01:46,2024-08-15 09:39:18,0
7543,6966023,7634,Multi,52,Filter Coffee,2,80,1,2024-03-01 00:00:00,2024-03-03 00:30:22,2024-03-02 06:39:21,0
7544,13265354,7635,South Indian,49,Breakfast thali,1,500,1,2024-12-04 00:00:00,2024-12-09 07:01:41,2024-12-07 23:35:27,1
7545,4851315,7636,North Indian,30,Breakfast thali,3,500,2,2023-02-20 00:00:00,2023-02-24 15:07:17,2023-02-22 05:15:44,1
7546,7105441,7637,Multi,19,Palak Paneer,1,250,1,2024-04-19 00:00:00,2024-04-21 21:59:42,2024-04-20 06:29:13,0
7547,159482,7638,South Indian,59,North Indian Thali,2,600,3,2023-05-10 00:00:00,2023-05-12 22:32:34,2023-05-10 14:58:40,1
7548,9464744,7639,North Indian,28,Aloo Paratha,1,200,1,2024-09-13 00:00:00,2024-09-14 16:27:23,2024-09-13 09:38:12,0
7549,4093246,7640,South Indian,34,Pasta,2,320,1,2023-01-18 00:00:00,2023-01-21 05:26:23,2023-01-19 03:39:30,0
7550,14940776,7641,South Indian,24,Utthappam,2,150,1,2024-07-17 00:00:00,2024-07-20 01:53:55,2024-07-19 11:52:06,0
7551,7885383,7642,South Indian,44,South Indian Thali,1,500,1,2024-11-05 00:00:00,2024-11-09 13:36:45,2024-11-05 22:56:13,1
7552,12259088,7643,South Indian,25,Masala Dosa,1,150,1,2024-04-10 00:00:00,2024-04-12 12:15:02,2024-04-12 01:19:38,0
7553,7065991,7644,North Indian,44,Filter Coffee,3,80,3,2023-02-14 00:00:00,2023-02-16 09:20:58,2023-02-15 15:31:13,0
7554,3497541,7645,North Indian,29,Masala Dosa,2,150,2,2024-03-15 00:00:00,2024-03-20 15:40:13,2024-03-18 03:01:25,0
7555,12558859,7646,South Indian,56,North Indian Thali,2,600,1,2024-08-24 00:00:00,2024-08-26 14:50:44,2024-08-24 09:50:56,1
7556,366641,7647,Multi,50,Breakfast thali,2,500,1,2023-09-21 00:00:00,2023-09-28 19:54:58,2023-09-27 19:25:34,1
7557,15717203,7648,Multi,20,Palak Paneer,1,250,1,2024-07-15 00:00:00,2024-07-17 13:02:29,2024-07-15 21:49:04,0
7558,5695207,7649,North Indian,38,Vanilla Ice Cream,1,120,1,2024-09-24 00:00:00,2024-09-25 17:01:22,2024-09-24 23:06:47,0
7559,5561819,7650,North Indian,29,North Indian Thali,1,600,1,2024-08-07 00:00:00,2024-08-08 13:11:25,2024-08-07 12:50:09,1
7560,10351364,7651,South Indian,31,Utthappam,2,150,1,2023-03-03 00:00:00,2023-03-09 01:05:09,2023-03-05 19:38:24,0
7561,12560463,7652,South Indian,19,Roti Curry,1,100,1,2024-04-08 00:00:00,2024-04-10 17:00:31,2024-04-08 10:38:03,0
7562,8420023,7653,Multi,16,North Indian Thali,2,600,2,2023-06-22 00:00:00,2023-06-27 19:05:27,2023-06-26 15:07:58,1
7563,3022055,7654,North Indian,43,Chinese Noodles,1,250,1,2024-07-16 00:00:00,2024-07-19 07:34:53,2024-07-17 15:15:02,0
7564,3036131,7655,Multi,56,Utthappam,1,150,1,2024-04-07 00:00:00,2024-04-08 18:33:46,2024-04-07 05:07:39,0
7565,1964604,7656,South Indian,50,Breakfast thali,1,500,1,2024-03-02 00:00:00,2024-03-05 04:19:07,2024-03-04 00:17:39,1
7566,9467218,7657,Multi,19,Aloo Paratha,2,200,1,2023-04-11 00:00:00,2023-04-14 16:17:04,2023-04-11 21:26:25,0
7567,5032296,7658,North Indian,45,Filter Coffee,2,80,2,2024-03-02 00:00:00,2024-03-04 02:44:02,2024-03-02 06:42:34,0
7568,12960723,7659,Multi,55,Idli,1,75,1,2023-07-03 00:00:00,2023-07-06 05:31:16,2023-07-04 23:38:54,0
7569,5374330,7660,North Indian,30,Pasta,2,320,1,2023-02-10 00:00:00,2023-02-11 00:30:07,2023-02-10 04:53:20,0
7570,5318809,7661,Multi,57,North Indian Thali,2,600,1,2023-05-13 00:00:00,2023-05-16 11:03:31,2023-05-15 13:20:35,1
7571,11593364,7662,South Indian,30,Chinese Noodles,2,300,3,2024-03-10 00:00:00,2024-03-15 01:16:59,2024-03-12 01:51:07,0
7572,6363658,7663,North Indian,24,Utthappam,2,150,1,2023-02-19 00:00:00,2023-02-22 10:43:00,2023-02-22 05:44:57,0
7573,3273382,7664,Multi,20,Masala Chai,2,80,1,2024-09-06 00:00:00,2024-09-08 14:19:33,2024-09-08 07:46:15,0
7574,9371072,7665,South Indian,23,South Indian Thali,2,500,2,2024-12-09 00:00:00,2024-12-12 03:08:31,2024-12-10 04:21:07,1
7575,3648995,7666,North Indian,29,Chocolate Cake,3,200,3,2024-08-16 00:00:00,2024-08-22 08:46:00,2024-08-19 16:10:03,0
7576,13217717,7667,Multi,27,North Indian Thali,2,600,2,2024-05-29 00:00:00,2024-05-31 14:12:14,2024-05-30 00:15:57,1
7577,10756428,7668,South Indian,18,Palak Paneer,1,250,1,2024-08-01 00:00:00,2024-08-02 20:43:44,2024-08-02 06:36:47,0
7578,8497244,7669,North Indian,21,Utthappam,2,150,1,2024-09-14 00:00:00,2024-09-18 13:00:53,2024-09-16 07:11:25,0
7579,12474476,7670,South Indian,44,Masala Dosa,1,150,1,2024-12-09 00:00:00,2024-12-11 07:25:26,2024-12-09 16:20:51,0
7580,2077166,7671,North Indian,18,Breakfast thali,1,500,1,2024-07-12 00:00:00,2024-07-17 14:03:05,2024-07-15 20:03:52,1
7581,8019262,7672,North Indian,29,Chocolate Cake,1,200,1,2024-02-19 00:00:00,2024-02-21 17:59:35,2024-02-20 13:20:48,1
7582,10579792,7673,South Indian,23,North Indian Thali,2,600,1,2024-06-19 00:00:00,2024-06-22 03:24:44,2024-06-21 00:21:03,1
7583,2236492,7674,South Indian,44,Breakfast thali,1,500,1,2024-05-21 00:00:00,2024-05-25 18:31:53,2024-05-24 08:28:25,0
7584,9279933,7675,South Indian,26,Idli,1,75,1,2023-02-04 00:00:00,2023-02-10 18:19:07,2023-02-08 21:53:06,0
7585,11874817,7676,Multi,54,Palak Paneer,3,250,3,2024-03-01 00:00:00,2024-03-02 16:57:18,2024-03-02 02:27:02,1
7586,15053649,7677,North Indian,24,Roti Curry,3,100,3,2024-07-10 00:00:00,2024-07-13 08:35:41,2024-07-11 17:39:07,0
7587,5397718,7678,North Indian,19,Idli,3,75,2,2023-07-13 00:00:00,2023-07-16 12:03:20,2023-07-15 19:44:40,0
